text,label,notes
"Having spent the last 15 years as a developer, I'm now working toward a career as an opera singer (I'm a tenor).

Admittedly I find it difficult to identify many similarities between opera and software development. People often make a connection between music and mathematics, but for me the non-mathematic aspects of opera are what I find most attractive. The sheer thrill of dramatic expression through controlled screaming is intoxicating. And instead of my work living unseen in the dark recesses of a multi-tier architecture, I'm put, quite literally, center stage and in the spotlight, with immediate feedback (applause or boos) and recognition.",reaction,
"I would ask them what, specifically, within the organization itself failed w/r/t the manager being replaced and what has the organization changed to prevent the same thing from happening in the future.

For example,  did they not evaluate the manager before putting them into a position where they failed?  How do they know it was a communication problem?  Remember, this question is not asking the details of what happened (those don't really matter). This question is asking what the organization did and 
how does the organization improve itself over time.

The last thing I'll say is that it's very difficult to establish the 'health' of a team during a brief interview.  'Health' is often variable in that what I find healthy and effective you may not.  Most teams aren't filled with psychopaths.  Also,  if you have the right tools and a willing team you (that's a plural you) can change and build a team that is healthy and productive.",hot_take,
"Did you have three on-site interviews or were these just on the phone? From your description it sounds like all were on the phone since the interviewers did not know you had already been interviewed.

Phone screen people are just checking if you are worth bringing for on-site. They cannot possibly make a ""hire"" decision as their output is either ""no"" or ""maybe"". So, most likely, you had been rejected either by one of the screeners or for some random reason. But it won't hurt asking somebody higher up if you really want to work there.",analysis,
"Have multiple offers.

Run interview processes with companies concurrently. It makes it easier to negotiate because you have all of the other opportunities",hot_take,
"I was already interviewing when I got the layoff notice, formally accepted an offer at a large startup the same week I was laid off. I probably wouldn't have accepted that offer if I hadn't just been laid off.

I make about 60% as much (depending on how you calculate the stock). I work about 30% as much.

I don't miss working there, I didn't like their tools or their culture. But I feel something, perhaps insulted, that I was laid off. It can be weird.. disconnecting maybe.. seeing so many people work with such conviction toward goals that defy understanding.

Just imagine tons of brilliant and motivated people with middling communication/organization all working toward some unclear goal (building a metaverse on NFTs?) in the largest PHP codebase you've ever seen, all without batting an eye.",analysis,
"I would suggest to listen to Yuval Noah Harari’s talks about the jobs of the future. Basicaly, he is saying that you should focus on emotional inteligence and the ability to learn new things.",hot_take,
"Take the pen test angle, even if it doesn't pan out you will learn more than 'cloud architect', which is basically fluff. If you can't build,  break and maintain systems, you will suck as an architect anyway.",hot_take,
"One thing I'd recommend is trying, to the extent you're able, to broaden which layers or dimensions you look to in determining whether something is interesting.

Obviously, there will be some products that viscerally excite you and others that don't, but let me elaborate: perhaps a company is working on a tool to help construction workers orchestrate cleanups at their work sites...or the company is working on a platform to help automate property management...whatever.

These may not seem as exciting, on the surface, as other products you may have seen out there, but it could be that digging into them further there are elements which will pique your interest. For example, perhaps the systems that need to be built in support of these products are particularly complex or they present particular scaling challenges, etc.

The underlying product may not be super interesting to you, but it could be that the engineering work involved in them is actually more interesting than some other product that feels more exciting to you. Or perhaps the business or operations side of these companies is very interesting and well-executed and there are things to learn on that front.

I'm not expressing this very well, but my main point is that there can be a divergence between products that are interesting and work that is interesting - often times the less exciting product presents more interesting/challenging work. To see that, you need to take into account the entire equation: the biggest challenges the company is facing, the long-term strategy, how sharp the business/ops side of the company is, etc.

Keep an open mind; things that, at first glance, don't seem interesting may turn out to involve _very_ interesting/rewarding work.",hot_take,
"The support engineering role can vary from organization to organization. In a support role, you probably won't grow all your coding skills as fast as if you worked full-time developing. You will get good at debugging and some other aspects of development, but you will likely build less and grow less in some areas (unless you spend time during or outside work building). You will still grow, though.

These roles can pay less, it depends. Your market rate is largely a function of interviewing skill and negotiating skill. Work on both of those. Keep interviewing and find the right fit somewhere. Sell yourself (technical and non-technical skills). Did you lead a team at your previous company? What value can you add to projects in your potential new job?

Ask 3 at interviews - ""How many support engineers in the past year now work 75%+ time building software for people, internal or external?"" If there are previous support engineers, that will give you insight.

Keep practicing your interviewing. You may need to learn some node and a latest (e.g. React, Angular) front-end library. One way to demonstrate is by building a small project, hosted on GitHub, which shows you can build software. These two things (especially interviewing better) is very likely the only thing between you and the job you want (full-time software engineer).

Ways to interview better include practicing white boarding by doing algorithm problems. Think out loud during that, and ask clarifying questions. Same with onsite coding- think out loud, ask clarifying questions.

You have cs degree from a top school, and some entrepreneurial experience. These have value. Many roles are open to you- find one that's a good fit for your and your employer's sake.

Referrals will help you, too. Having an advocate inside the company who knows you will make it more likely to give you a chance.

Good luck!",analysis,
Hundreds of applications since I was laid off in November.  Working a trash entry level job in an unrelated field to try and pay the bills.  The market is absolute garbage.,reaction,
"1) Subject matter expert.  If you know a business/customer domain well, you're a decade ahead of fresh college grads.  Many folks who have run their own businesses have invaluable insight into the pragmatics of staying alive in ways that a MBA just don't teach.  This is especially true in contracting (e.g. engineering serices or military procurement).  Knowing regulatory hurdles and how to navigate them is invaluable in domains where products/ services are constrained by formal processes (GLP, GMP, FDA, etc).

2) Rainmaker - writer of proposals and attractor of funding for new projects.  This is an acquired skill (through experience of contract writing, practice in the domain, past business contacts, and knowledge of feasible business margins).  In businesses where contracts are the life blood, this role is simply the most important person(s) in the shop.  And this work is almost never done by folks with less than a ~decade of experience.",analysis,
"We have several people that apply for every job we post (and there are hundreds per year).  On top of that we receive resumes that clearly have nothing to do with the position as well as cover letters that have the job title wrong.  Some attach these materials without actually filling out the online application.

When there's no effort put into applying for our position, I don't see the need to put effort into a reply ... And eventually a flag in our system will send them a generic rejection (approved by legal I'm sure).

On the flip side, we're currently looking for a Google-style SET to work on testing Enterprise Java software and have received almost no resumes that fit the position as we envision it ... That's a pretty clear indication that the job description we posted needs work.

EDIT: This position is still open ... My email is in my profile if you're interested.",analysis,
"One strategy I've used is to bake a raise into the negotiation. This raise should automatically kick in when the company reaches some measurable goal (MRR, ARR, MAU, whatever...not profit, not VC funding) or a certain amount of time has elapsed. The 'or' is important here as the time component should reflect your worst-case expectation for getting the raise.

There are a couple important things to keep in mind here:

1. You have to trust the other party to some extent. You have to be willing to believe they'll be up-front about the metrics and willing to execute the raise.

2. You have to be willing to work at the lower rate at least until your time component kicks in. Despite any growth projections, do not count on meeting the first criterion before the time component.

Let's use your situation as an example. You'd like to get to $35/hr, but you're willing to work at $30/hr. You've already anchored $40/hr so negotiating a follow-up raise to $35 should be doable.

Let's assume the company has 500k MAU. You might suggest a raise to $38/hr when the company reaches 1MM MAU or after six months of FTE.

If they're not willing to engage in this level of negotiation, that's fine. You've lost very little in terms of leverage and you can still take a more traditional approach.

If they are will to engage, then you have a few more knobs to turn in the negotiation process.

Of course the main risk is they'll renege on the contract, but that's always a risk (I'm assuming this is an at-will contract). You should be prepared for that. But, if they're an ethical employer and you do a good job, I bet they'll be willing to pay a bit more per hour to keep someone who now has a decent amount of domain knowledge and proven themselves to be competent and reliable.",analysis,
"Take the best offer from the least demanding company.

Use 1-2 years there to upskill in area you care about. Effectively work minimum needed to get a good review from them. Then apply again to area you want to work in, with new salary as your standard.

Will take patience and perseverance.",hot_take,
"My stress-reducing mid-career switch was into a non-profit company doing scientific research in an area that was important to me. I took a pay cut from my previous startup job, but I'm actually happy to go to work every day. The stakes feel lower, since it's not a race against finding product-market fit before the money runs out. At the same time, the victories feel great, because we're saving people's lives rather than selling them useless SaaS products. I can explain what my company does to people, my timelines are on the order of months rather than weeks, there is less of a feeling of constant panic, less cargo cult management style, etc.

The downsides are that the salary isn't fantastic (nor is it terrible), the career ladder doesn't go super high (fine with me) and the software side of the company is more rudimentary than I'm used to, since software is not their main focus.",analysis,
"The law should be written that if you caught violating the terms and spirit of the h1-b visa program, you give up right to participate in h1-b sponsorships for x number of years.  H1-B is oversubscribed and if you suspend someone like Tata, it will help alleviate that issue.",hot_take,
"You’re right. It’s all part of the natural business cycle, it seems.

As the power shifts to the employees, it becomes possible for employees to reduce output with impunity. Employers don’t have much choice, since you can barely fill the positions you have. It’s more expensive to replace a low performer than to just keep them.

But if some employers are forced to do layoffs, citing the economy, other employers definitely can seize this opportunity to embrace the power pendulum swinging back.

As some anecdata for seasoning, some of the higher ups at Salesforce told me they were pretty ticked off about how the employees seemed to have declined in engagement and productivity. So I bet this is a joyous occasion to let the bottom rung go and move the power pendulum back to the employer. You drop the bottom and expect more from those left. Double win.",hot_take,
"The issue with layoffs is that it's not just the low performers being fired. Typically managers are given a preference or salary amount that has to be cut. Inevitably the low performers are the first to be out on the list, but often times they'll also cut some of the high projects because they're making too much money. This even assumes that it's the managers making the decisions. If not, what happens is that layoffs are random message by someone outside the department and you can get stuck with low performers",analysis,
"Pro tip: If you want a reply to your application, try to avoid cold emailing hiring managers your resume. Often my inbox has a lot happening, and I'm not inclined to spend time copying your resume into our hiring software unless there is something spectacular about your email or background. Emailing hiring managers out of the blue also will not help you bypass any steps in the hiring process.

By filling out the application form on our website, you load all the information into the form for me, and are guaranteed that a recruiter will follow up on your entry. If you want to send an email to the hiring manager as well to explain why you are so awesome, that's fine, but it's probably not going to help your chances of getting a job any more than just applying.",analysis,
Amortization is bad policy when it comes software. Software is inherently high risk. Every piece of software is unique and does not guarantee steady income over 5 years. Most startups won't survive 5 years to fully realize the deductions. This is the end of US software dominance.,hot_take,
"Japan: It's very hard for companies to lay off employees here, and I haven't seen any reports of large layoffs in the Japanese business press. However, a lot of IT work is subcontracted to smaller companies, and cutbacks in subcontracting might not make the news. Employment cutbacks by smaller IT firms might  fall under the media radar, too.

The picture of the overall employment situation as conveyed by the news media here is of a tight labor market and of difficulty for companies in finding and retaining employees.",analysis,
"""About 10% of the global workforce will be affected ... the move is not meant to cut costs and that the company expects to re-hire the same number of employees,""

Sounds like Sasan is copying Elons approach to management",analysis,
"I created an account just so that I could comment.

I'm not a dev although perhaps in a few years hope to pivot to the field in some capacity. I do however work closely with devs, product, etc and i'm n the engineering space. Having said that, perhaps you could use this as an opportunity to solve this problem. What does that look like? Writing a book on the matter to help others since you do have a lot of experience and could possibly partner up with others in the field in the same kind of situation, creating a course, an app (there are endless amounts that focus on mental health and wellbeing but how many that are more focused on those in engineering disciplines?).

I have dealt with depression and an anxiety disorder in the past. I have helped some friends and family members learn to cope and overcome as well. By no means am I an expert but I do have some insight that I share with anyone willing to listen so that they can better maneuver around it rather than avoid it entirely and make it more difficult for themselves.",reaction,
"> I've reached the later stages of interviewing with multiple companies...

Force rank the opportunities.  ONLY invest your time in the top 2-3 that you're serious about.",hot_take,
"Won't this just encourage both parties to choose arbitrarily wide ranges, which would cause the first filter to always pass? This would just get us back to where we started, where someone has to say a number first.",hot_take,
"“If layoffs don’t work, what is a better solution for companies that want to mitigate the problems they believe layoffs will address?

One thing that Lincoln Electric, which is a famous manufacturer of arc welding equipment, did well is instead of laying off 10% of their workforce, they had everybody take a 10% wage cut except for senior management, which took a larger cut. So instead of giving 100% of the pain to 10% of the people, they give 100% of the people 10% of the pain.

Companies could use economic stringency as an opportunity, as Goodnight at the SAS Institute did in the 2008 recession and in the 2000 tech recession. He used the downturn to upgrade workforce skills as competitors eliminated jobs, thereby putting talent on the street. He actually hired during the 2000 recession and saw it as an opportunity to gain ground on the competition and gain market share when everybody was cutting jobs and stopped innovating. And it is [an opportunity]. Social media is not going away. Artificial intelligence, statistical software, and web services industries – none of these things are going to disappear. “

If this was true, all that is missing is true leadership. Would people here take a 10% pay cut if it meant their colleagues weren’t fired?",analysis,
"Having a decent linkedin profile, and getting regular contacts by recruiters on linkedin is the way.

Those recruiters tend to be internal recruiters working directly for the company, which I find less pushy/annoying to deal with, and they tend to be already somewhat keen on you by the time they contact you, because they have already decided you are an appealing candidate. They'll generally fast-track you to an interview, not make you fill in some long ATS application form, keep in contact regularly, etc. - it is a much better experience than cold ""applying"" via an ATS / workday portal and having that go into a black hole.

I'd say, if you're not regularly getting recruiters contacting you on linkedin every week, your profile isn't very good and you should fix it until you do.

It amuses me a bit when people complain about linkedin post in the newsfeed being lame (which they are), or reminiscing about the old days when people would have their email addresses next to loud warnings saying ""do not contact me if you are a recruiter!!!"".

It turns out, the only thing worse than being contacted by recruiters is not being contacted by recruiters. It only takes a second to respond with a polite ""no thanks, not looking right now, maybe another time!"", and it is far easier to start engaging with a steady stream of regular contacts than trying to create that stream when you need it.",analysis,
"One thing I feel is worth pointing out is that in my experience a position that seems really interesting because it's in an ""interesting"" field...might not be.

For example, you see a job posting at AwesomeCorp doing blockchain-based AI security arbitrators, and then you get the job and discover that you're just writing a CRUD app around a bunch of premade solutions glued together, and then you discover the ""blockchain"" is just an SQL server, but it got investors excited so they stuck with it.

So, sometimes a job in a less sexy field can actually end up being more interesting/challenging, and getting paid more is always nice.",analysis,
How about personal trainer? Definitely get to stay away from the computer and it's a highly technical profession (if you choose to be highly informed about the body and nutrition) so it should still satisfy the engineer/programmer in you.,hot_take,
"Do you think if the engineers took lower salaries, that money would go to front-line workers instead?",hot_take,
"My perception is the globally the economy is slowing. But different areas are faring very differently. By areas I mean both geographically and in terms of application domains. There still are lots of problems in search of solutions. But if all you have is CS knowledge then it is hard to differentiate yourself from others with comparable qualifications.

I think that knowledge of specific application domains is one way to differentiate. Broaden your areas of interest and demonstrate some relevant experience.",analysis,
"This really is the worst way to treat your employees, if I was one of the lucky people who was told to continue as if nothing had happened I would do everything I could to get another job somewhere else asap.

Corporations need to show more respect to their employees, outsourcing to india and then forcing the current employees to train the people replacing them is no way to treat people.",reaction,
"I sent an email a year or so ago about their unpaid pre-interview homework project (a non-starter to me).  I got back an email from a real person, though I didn't pursue it because of the homework and an unrelated issue.",analysis,
"In tech I think there has been  a social expectation to appear like you are growing over all else.

Low performers weren’t fired, product lines that weren’t successful weren’t shuttered, etc all because one of the goals was to have a line going up and to the right on the growth slide because market sentiment demanded it.  The CEO wants to talk about 3x-ing the company at the annual meeting.

Now that investors don’t have as much cash to burn, market sentiment demands the shuttering of unprofitable business plays and a narrative around a more rational headcount.

So we are seeing both.   A manager who grew their team 3x during the pandemic is just dumping their mishires that were difficult to fire in the we must grow above all else meta.   In other cases companies are shutting down entire business lines and laying off both high and low performers in a mass cull (some places transfer out the high performers before the layoff others just shutter the division).",analysis,
"Working for a UK company here, although remotely from another country, making around $90k as a lead engineer in a somewhat specialized field.

Seeing as salaries are constantly rising due to WFH being so common, and with anecdotal data from this thread, I'm feeling I might be underpaid (closing in on 10 years of experience on top of CS diploma and an MSc).

So my side question is, how do you target high paying positions without having to go through a LC type interview in a FAANG company? Recruiters who reach out to me on Linkedin avoid the salary question usually.",analysis,
"There are a few paths forward for you, and a lot hinge upon your skills outside of security (somewhat your morality).

Computer security is a lucrative field, and a broad one.

You could continue the bug bounty approach, which leads into vuln selling (with the attendant morality questions). You could go into systems security research, a long term project but worthwhile intellectually. You could contract (needs networking and business), you could FAANG (needs patience and soft skills), you could government (needs patience and more patience).

My advice: don’t rush. You have at least 50 years of career ahead of you. The decisions you make now will influence your direction for years, but there’s very little you can do to completely derail your future. Try some things, see what resonates and clashes and learn more about you.

Context: 25 years in computer security in a variety of roles, currently FAANG, currently management. My 17 year old self would likely be somewhat surprised at my circumstances, but hopefully not upset :)",analysis,
"Many of these businesses are also predictably linked to the broader economy - ticketing at Eventbrite, reservations/shopping for Yelp.  It would be prudent to keep a cash stockpile for the inevitable cyclic downturns.

Full disclosure, I worked at Eventbrite two years ago.",analysis,
"In 2000 I was writing chapters for programming books with Wrox Press, I think they could have taken as much as I could have written, but consulting work paid better.  I got a job working remote for an MIT MBA and McKinsey alumni developing a chat service aimed at Portuguese speaking markets (esp. Brazil.). I was also spending a lot of time doing activism for the green party and worked as an enumerator for the 2000 census.

The Brazil gig ended and my wife and I decided to have a kid anyway, finding a real job took a while, particularly six months of working to get an academic organization to create a line item to hire me, but I got a job (starting summer 2002) that lasted five years until my whole university had a financial crisis.

For maybe a year after I got hired we had Bay Area refugees showing up in town and hiring them for web development,  I think the hype train pulled out of the station by 2003 or so.",analysis,
I work at US based company and I earn $900k. Remote work has been a boon to me.,analysis,
"It’s all about who has the better 2nd option.  How long will it take them to find someone else like you at the rate they want to pay?  How long will it take you to find the pay you want somewhere else?

The best thing you can do is find another alternative at the rate you want.  Then you can say, “I want to work for you.  You are my first choice.  Just please match my other offer.”

The other offer shows you are coming from a position of strength, and validated your market price.",hot_take,
"It is important to separate challenges of ""second level"" (sometimes called director level) management from ""first level"" (sometimes called line level) management. If you will be managing managers, that requires you to be able to evaluate their group as a unit much like a line manager needs to evaluate employees for their effectiveness. Group effectiveness is very biased by management style and communication.

I wouldn't read too much into the fact that you'd be replacing a manager who is already working there. One of the ""perks"" of being a manager is that you have a big target on your back when it comes to overall organizational goals and morale. Scott McNealy used to joke ""one step up, one step closer to the door."" because directors and executives don't fire individual contributors, they fire managers when things aren't working out. And there are a ton of reasons that things might not work out, not the least of which is that the manager's manager can't effectively communicate ""through"" them. It can be a leadership style, it can be mutual respect, it can be different baggage that each of them are carrying from previous experiences.

What is important for you to understand in the interview is the sort of communication issues that got this person into trouble, you need to know that so you can evaluate how likely it is that you're communication style would be compatible. Some senior managers will say ""get it done"" and some will be very prescriptive about how (aka micromanaging) and some will be open to feedback and others will consider feedback insubordination.

Understand what they expect (both things they expect someone to do, and things they are expected NOT to do in that role) and how they evaluate what they see. Then ask yourself if you feel like you can live in that system or not.",analysis,
"Taxes are too variable from person to person, so when I talk salary, I talk gross, and in my head I know about what my tax rate will be and I figure accordingly.",hot_take,
"I can only speak for the UK, but the tech market is very different here. We don't really have large tech companies like in the US. Most tech work in the UK is in sectors like finance, retail, or public sector. While our economy isn't great and there are lay offs it would be wrong to call it ""tech layoffs"".

We have some tech startups here too though, and those are obviously struggling right now, but startups don't normally lay people off, they simply fail, and that happens all the time anyway.

However, where it is like the US is in the way tech hiring has dropped off a cliff. So if you're working at a startup and the startup fails, or if you're a contractor and your contract isn't renewed then you're going to find it extremely hard to find work right now. I'm getting a lot of messages from ex-colleagues at the moment struggling to find work but thinking about it I don't know anyone who actually got laid off unless you're talking about long-term contracts not being renewed.

The only sector that seems completely fine is public sector work, but there's just not enough public sector work to go around.",analysis,
"If health is your true concern, then lookinto making yourself a healthier office. Check out spolsky's offices for instance -- much healthier than typical",hot_take,
"Related: https://news.ycombinator.com/item?id=33677860

There are legal versions of that approach.",hot_take,
"In the US it's always pre tax and generally annual whereas in Europe it's often post tax and monthly in many cases.

I respect the European model but the US model is not going away since taxes are situation dependent and culturally folks have a different attitude about taxes",analysis,
"What about professional photography? While the industry as a whole is currently in flux, there are several technical aspects which often come naturally to hackers/math types.

If you truly learn the craft and work hard at marketing, you can create something of high value to others–be it art, helping other companies (through commercial work), telling stories (journalism or editorial), or personal (portraits/weddings).",hot_take,
"For foreigners I'd like to mention that hiring
Mexicans and Canadians is pretty easy with the TN visa.

http://en.wikipedia.org/wiki/TN_status",analysis,
"> i'm talking about netscape and jamie zawinski, xerox and alan kay, l0pht and mudge, valve and gabe newell. legends.

And you're surprised that not everybody is a legend?

You made up you opinion based on a very small and very unrepresentative sample.

> entering the industry in the early to mid 2010's i found a landscape filled with self serving product managers, conmen (i think they call them executives and MBAs), and a populous of engineers that cared nothing for the tech or the work, and didn't need to as there were no real challenges to tackle.

My experience is different, much better. However, we're not playing with Legos, we have to make money.

Different companies make money in different ways. Some do it by tackling exceptionally difficult problems. Some do it by providing value. Some lie that they're providing value, or provide it to some people at the cost of others.

Always look at the company's business model. For where your treasure is, there will your heart be also.",hot_take,
"My current job search has been the longest and most difficult of my career (5 months so far). Caveats:

- I’m only applying with climate tech companies

- I’m trying to transition back to engineering after a detour into product

- I’m trying to pivot into more hardware-focused roles

Most companies I apply to don’t respond at all, and I’ve had about 6 phone screens, two technical interviews, and one “we’d love to hire you once we get the funding for this position sometime in June”.

So from my perspective, the job market is awful, but YMMV.

P.S. if you’re working on any clean energy related software, I’d be a great addition to your team — https://matthewgerring.com",analysis,
"Just ask your friend how much you should be making at Google, he works there after all. Then try to get that.",hot_take,
"I have 2-3 years of professional software experience. I've been unemployed for 4 years, barely able to get a response from employers, let alone interviews, let alone a job. My response rate (even just a rejection email) from applying to jobs has gone from an average of ~35% down to an average of ~18%. Numbers wise, the job market is very frustrating for me.

I apply everywhere in the US, and at this point I consider it a success if I get a rejection email, since that's getting pretty rare. The only recruiters who reach out to me are very clearly shotgun recruiters who have not read my resume and bring positions which are obviously looking for a different type of applicant.

I know I can do the work. Half of my friends work in software or software adjacent roles. I'm at least as capable as them, and, based on how much they have to complain about them, more capable than some of their coworkers.

So, I don't know what the issue is. Clearly I'm not good at marketing myself, but what exactly to change, I'm not sure. I know the 4 year gap looks awful to recruiters, but it's not getting any smaller and I didn't choose it willingly. At this point I'm just mindlessly sending out more resumes, because I don't know what else to do.",reaction,
"Definitely the latter.

However, I'd also take 50% and a 5-day week, if the team was guaranteed to be as pleasant to work on as the best team I've worked with.",hot_take,
"I think the fact that companies like Klarna are downsizing is good overall. Klarna literally offers nothing but interest free loans (3 instalments typically), and they tear out your eyeballs if you miss the payments with ridiculous interest rates. Their normal business model makes zero profit, and they solely depend on people missing payments so they can gouge them. Clearly not viable at all...",hot_take,
"This is not new. Most orgs would only be allowed to take SDE1s directly out of college. In fact, things started sucking so bad for our ability to hire in the past few years that those new grads would go through a much more automated/lightweight process that included no bar raisers.",analysis,
"The first thing to note is that your position with regards to this has not changed. As he is still with the company he still has the contacts. Thus if this seemed ok when you were employed then it is still ok. The relationship has not changed.

However I do note that there is some hesitancy in your part to the signing. I'm not too sure about this 50/50 split thing. Sure the contacts he can give you might get the company started, and it is only a might at this point but they are of a limited usefulness as time passes.

Once you use those contacts you still have a great deal of work ahead of you. And in all likelihood you will need to make other contacts yourself. But he will still get 50% of the revenue.

Points to remember
1) even if those contacts turn out to be completely useless he has 50% of the revenue from here to eternity
2) even if the contacts are good you still have a great deal of work and sacrifice ahead of you, neither of which he will undertake, but he still gets 50% of the revenue for doing nothing

I wouldn't trust this person unless he can show what he can bring to the table is more than his address book.",analysis,
Somebody somewhere is doing your dream job as a bridge to doing their dream job.,hot_take,
"Please read this: (this is why I was able as a very socially awkward college student not stumble through the first job search):

http://www.collegegrad.com/interview/thankyouletterafterinte...

Sending a Thank You email takes almost no effort. Sending a Thank You letter in the mail takes a bit of effort. Consider a job fair where a recruiter gets a hundred resumes. Could sending a sincere Thank You note in the mail possibly make you stand out from the crowd? Most especially in these days of longer hiring cycles where the difference between a minute of effort to send an email and the ten minutes to write, print, sign (with blue ink to contrast from black printer ink), and mail might make a difference.

There is a better site and a book, http://collegegrad.com that really exposed the behind-the-scenes of hiring because it was written by a hiring manager. Pretty much everything I'm saying here has been paraphrased. As the site says, the secret to an effective Thank You letter is to restate your interest in the position after thanking them and most important have a future promise to follow-up: ""I will call you next Wednesday at 3pm to discuss this further"" Even if you don't get the person on the line, by calling when you said you would - you earn professional credibility.",analysis,
People who can be micro-managed and used as resources. People who will do the job.,hot_take,
"Strongly recommend insurance or financial services in general. Many are flexible with remote work, and some are now fully remote. The meeting load is moderate, but the actual work load is low, timelines are very long and low on stress. Plus, health insurance benefits are usually decent.",analysis,
"I always found the idea of DEI positions underwhelming. It's as if company had a VP of Tech Debt, or a Chief Accessibility Officer. My conclusion would be that code quality and accessibility aren't actually that important to such a company.",hot_take,
From the Great Resignation to the Great Layoff. For the first time in 50 years workers started to have some leverage on employers and it only took a few months for the coordinated response to shut it down.,hot_take,
"Do your own company. Hire people. Do projects for clients. I did this and I'm pretty happy. Most projects have been interesting. Some clients have been difficult, some are great and with those we stick. The team is happy. We hire young and old; finally hiring without discrimination (or so I hope) and happy about the results. Now we're in a stage where we can be picky about which projects to accept. We start having some time for our own ideas as well.

Just expect a very tough first year :-)",analysis,
"Part of the H-1B process is to prove you (hiring company) can't find and equal American citizen to come work for you.

During a downturn in the tech sector, while companies are boasting about ""cutting the fat"" in their workforce by the tens of thousands. I'd assume it's much easier to find a citizen than it was a few years ago

The companies admitting they over hired by thousands, also includes them claiming they needed immigrants they do not really need.

This[1] article estimates 2,000 of the 23,000 tech workers laid off in November 2022 had H-1B visas. According to the U.S approach to immigration we should all be prioritizing the 21,000 non-visa holders before we try getting people more jobs so they can keep their visa

https://techcrunch.com/2022/11/11/answers-for-h-1b-workers-w...",analysis,
"In case you are catching up on this thread before your interview:

Here's an example of what they will ask you if when you apply for a job in the AI team:

https://medium.com/acing-ai/microsoft-ai-interview-questions...

Here are some example questions which they will ask in general (hint: you will definitely need some pretty deep insight in algorithms and data structures):

https://www.interviewcake.com/microsoft-interview-questions

Even more here:

https://www.geeksforgeeks.org/microsoft-interview-preparatio...

And here's a Quora question about how to prepare with a response from a SDET (Microsoft-speak for ""Test Engineer""):

https://www.quora.com/How-should-I-prepare-for-a-Microsoft-i...

Hope this helps, and good luck with your interview!",analysis,
"Given the amount of times I've seen your question pop up, along with other vaguely related ones concerning the job market writ large, there's a lot of justified fear that this isn't a viable career path at all anymore.

I'm not a junior, or a grad, but I do have a shit resume that in total contains about 5-10 years of varied experience. I've been unemployed for a year, and am considering alternatives, like being a real garbage collector or electrician if I can find a way into those.

I'd note also that most of the responses in this thread are the same that Jon Stewart just lampooned in his recent episode on AI, with most CEOs describing how AI is actually a huge productivity boost and the best thing for humanity since literal fire, or that people will need to retrain to become ""prompt engineers"" (laughable, and why would you want to do that anyway). Anyone with an optimistic take still has a job, and everyone else doesn't see one coming along any time soon.

That said, there is way too much hype imo, I've found some use for ChatGPT and anticipate that there will be more, but it's mostly boilerplate or explaining things that already have some explanation somewhere. Asking for a solution to some performance problem that nobody's really documented anywhere hasn't proved useful, it'll just imagine something. It's not documenting Apple APIs that Apple themselves haven't bothered with, but it'll generate approximately passable examples of AppKit stuff that have been on the internet forever, and that's a great starting point for solving more interesting problems.

I do feel like most of the impact on the market is due to interest rates and layoffs, and there being a lack of profitability in most software anyway. The nature of the problem however doesn't remedy the fact that it'll be way way more competitive than it already was, and if you hadn't run the interview gauntlet prior to 2023, you sure as hell won't want to run it after 2025.",hot_take,
"I've been coding for 12+ years at some top tech companies. I think salaries will drop like a rock for anyone that is not absolutely top knotch. Claude 3.5 Sonnet can code a near perfect UI widget from a screen shot. The game is over on this whole thing, software development as we know it is over.",analysis,
"I'd like to see more comparative data within articles like this in general. For example, what number of people worked in tech during the dot-com bubble era versus today, and in which areas were layoffs more frequent during each time? And what were the percentage of layoffs in each area then compared to now?",analysis,
"My first regular full-time job (not fast food) 
5.4 / 12 years

If we want my year of fast food it's 10 / 13 years",analysis,
"I’d argue that a number of these aren’t tech companies. No more so than any other companies who happen to employ developers.

There are also a few, like Cameo, who can only exist in a boom economy.

Still it’s terrible for the people who are losing their jobs.",hot_take,
"I don't know about France, but in the U.S., those complaints just mean it's become difficult to get H1B workers, not that they feel the need to pay anybody any more.

The hope is that their complaints will be answered by a Republican congress allowing them more cheap, disposable labor, not a recognition that labor generally needs to be paid more.",analysis,
"There are plenty startups that sponsor H1-Bs.  Sponsoring an H1-B is not the bottleneck sometimes when it comes to hiring.  Even small consultant shops with less than 5 people do H1-Bs. But many applicants will want to think twice about it in case they plan on applying for employment based permanent residency.  An H1-B is valid for three years and can be extended for another three for a total of 6 years.  After that you can continue to extend it IF you have a permanent residency application that is pending.

The issue for startups happen when you take a permanent residency application into account.  For instance, I had a friend who got into two great startups who were willing to sponsor H1-Bs.  He really wanted to work at either.  However, he also wanted to apply for his permanent residency within 2 years to continue staying in the US.  However, a company needs to have certain revenue (besides other minimium requirements) to be able to apply for a green card.  Both the companies checked with their lawyers and they did say that it was a big risk factor when it came to applying for a permanent residency.  So he actually ended up passing both offers.

In retrospect he would have been fine since both companies ended up getting acquired by Intel and Google, where he would have been fine.  But that is part of the risk involved.",analysis,
"I'm not sure about other niches, but it seems to be fine in HPC. I'm getting more recruiters messaging me on LinkedIn than ever.",analysis,
